price,href,title
 R$ 39.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-2018-branco-completo-com-multimidia-e-dvd-699141933,"
									Hyundai HB20 1.0 2018 Branco Completo com Multimidia e DVD - 2018
								"
 R$ 19.990,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-c3-1-4-686992110,"
									Citroen C3 1.4 - 2010
								"
 R$ 87.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/super-promocao-bmw-320i-active-2-0-turbo-643941906,"
									Super Promoção BMW 320i Active 2.0 Turbo - 2015
								"
 R$ 38.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2018-2018-1-0-se-plus-12v-flex-4p-manual-678141909,"
									FORD KA 2018/2018 1.0 SE PLUS 12V FLEX 4P MANUAL - 2018
								"
 R$ 37.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-2013-2014-1-6-active-16v-flex-4p-manual-682756234,"
									PEUGEOT 308 2013/2014 1.6 ACTIVE 16V FLEX 4P MANUAL - 2014
								"
 R$ 49.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ix35-2011-2012-2-0-mpi-4x2-16v-gasolina-4p-automatico-697645085,"
									IX35 2011/2012 2.0 MPI 4X2 16V GASOLINA 4P AUTOMÁTICO - 2012
								"
 R$ 7.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-polo-703325391,"
									Vendo Polo - 2000
								"
 R$ 37.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-2018-2019-1-6-msi-totalflex-4p-manual-682482256,"
									GOL 2018/2019 1.6 MSI TOTALFLEX 4P MANUAL - 2019
								"
 R$ 74.810,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-2018-2019-1-8-activ7-8v-flex-4p-automatico-683855500,"
									CHEVROLET SPIN 2018/2019 1.8 ACTIV7 8V FLEX 4P AUTOMÁTICO - 2019
								"
 R$ 26.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/megane-grandtour-2012-dynamique-mec-693270215,"
									Megane Grandtour 2012 Dynamique Mec - 2012
								"
 R$ 68.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-c4-lounge-tendance-turbo-thp-1-6-16v-at-flex-branco-2017-2018-662089508,"
									CITROEN C4 LOUNGE TENDANCE TURBO THP 1.6 16V AT FLEX Branco 2017/2018 - 2017
								"
 R$ 22.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/147-reliquia-raridade-703299414,"
									147 relíquia raridade
								"
 R$ 40.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-2017-2018-1-0-mpfi-joy-8v-flex-4p-manual-570192073,"
									CHEVROLET PRISMA 2017/2018 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2018
								"
 R$ 39.490,https://(null).olx.com.br/brasil/(null)/logan-expression-1-0-12v-sce-flex-690885483,"
									Logan Expression 1.0 12V SCe (Flex)
								"
 R$ 37.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-ltz-1-4-680560357,"
									ONIX HATCH LTZ 1.4  - 2014
								"
 R$ 3.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troco-gol-1999-por-moto-bros-703284989,"
									Troco Gol 1999 por moto Bros - 1999
								"
 R$ 52.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-excl-1-6-16v-594498103,"
									C3 Excl. 1.6 16V - 2017
								"
 R$ 32.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/grand-siena-attrac-1-4-8v-638861234,"
									Grand Siena ATTRAC. 1.4 8V - 2013
								"
 R$ 13.899,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-xsara-picasso-1-6-glx-completa-repasse-abaixo-da-fipe-637078939,"
									Citroen Xsara Picasso 1.6 GLX Completa - Repasse Abaixo da Fipe - 2008
								"
 R$ 29.499,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-completo-1-5-prata-2014-703279118,"
									C3 Completo 1.5 Prata 2014 - 2014
								"
 R$ 19.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-elx-1-4-8v-695546719,"
									Idea ELX 1.4 8V - 2007
								"
 R$ 14.990,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chery-qq-1-1-completo-687925267,"
									Chery QQ 1.1 Completo - 2013
								"
 R$ 52.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-2013-2013-1-8-ltz-sport6-16v-flex-4p-automatico-692332307,"
									CRUZE 2013/2013 1.8 LTZ SPORT6 16V FLEX 4P AUTOMÁTICO - 2013
								"
 R$ 48.899,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-s-1-6-automatico-648184885,"
									Hyundai HB20 S 1.6 Automático - 2016
								"
 R$ 48.899,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-griffe-automatico-664134278,"
									Peugeot 208 Griffe Automático - 2016
								"
 R$ 62.280,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-2018-2019-1-5-tivct-flex-se-manual-673871466,"
									FORD ECOSPORT 2018/2019 1.5 TIVCT FLEX SE MANUAL - 2019
								"
 R$ 41.180,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-2018-2018-1-6-msi-totalflex-trendline-4p-manual-675707143,"
									VOLKSWAGEN VOYAGE 2018/2018 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL - 2018
								"
 R$ 45.900,https://(null).olx.com.br/brasil/(null)/tucson-gls-2-0l-16v-flex-aut-696060021,"
									Tucson GLS 2.0L 16v (Flex) (Aut)
								"
 R$ 39.690,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-joy-1-0-667635106,"
									ONIX HATCH Joy 1.0  - 2019
								"
 R$ 77.490,https://(null).olx.com.br/brasil/(null)/captur-intense-1-6-16v-sce-aut-685059695,"
									Captur Intense 1.6 16v SCe Aut
								"
 R$ 35.890,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-1-0-se-hatch-flex-1-0-658075669,"
									Ka 1.0 SE Hatch (Flex) 1.0  - 2017
								"
 R$ 15.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-dou-de-entrada-em-carro-de-maior-valor-703267827,"
									Vendo/ dou de entrada em carro de maior valor - 2012
								"
 R$ 43.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-city-540796161,"
									Honda city - 2014
								"
 R$ 55.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-sed-ltz-1-4-697885898,"
									PRISMA Sed. LTZ 1.4  - 2018
								"
 R$ 88.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-cruze-ltz-ll-2018-apenas-11-mil-km-703260386,"
									GM Cruze LTZ ll 2018 apenas 11 mil km - 2018
								"
 R$ 15.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-703255909,"
									Peugeot 207 - 2009
								"
 R$ 35.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-spacefox-trend-1-6-8v-flex-2014-703255619,"
									Volkswagen Spacefox trend 1.6 8v Flex 2014 - 2014
								"
 R$ 19.900,https://(null).olx.com.br/(null)/(null)/207-hatch-xr-1-4-8v-flex-4p-696057042,"
									207 Hatch XR 1.4 8V (flex) 4p
								"
 R$ 23.690,https://(null).olx.com.br/(null)/(null)/celta-lt-1-0-flex-700491491,"
									Celta LT 1.0 (Flex)
								"
 R$ 23.900,https://(null).olx.com.br/(null)/(null)/j2-1-4-16v-vvt-jetflex-693289477,"
									J2 1.4 16V VVT JetFlex
								"
 R$ 72.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sportage-2014-2014-2-0-ex-4x2-16v-flex-4p-automatico-697860166,"
									SPORTAGE 2014/2014 2.0 EX 4X2 16V FLEX 4P AUTOMÁTICO - 2014
								"
 R$ 70.930,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-oroch-2018-2019-2-0-16v-hi-flex-dynamique-automatico-674525973,"
									RENAULT DUSTER OROCH 2018/2019 2.0 16V HI-FLEX DYNAMIQUE AUTOMÁTICO - 2019
								"
 R$ 29.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-rocam-sedan-se-1-6-8v-flex-prata-2014-2014-696610193,"
									FORD FIESTA ROCAM SEDAN SE 1.6 8V FLEX Prata 2014/2014 - 2014
								"
 R$ 39.740,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2018-2019-1-0-mpfi-joy-8v-flex-4p-manual-675061499,"
									CHEVROLET ONIX 2018/2019 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2019
								"
 R$ 35.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/crossfox-1-6-mi-2014-703252297,"
									CrossFox 1.6 mi 2014 - 2014
								"
 R$ 62.490,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2017-2018-1-8-e-torq-flex-hgt-at6-680249821,"
									FIAT ARGO 2017/2018 1.8 E.TORQ FLEX HGT AT6 - 2018
								"
 R$ 19.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2007-2008-1-0-mpi-fire-8v-flex-4p-manual-692323291,"
									PALIO 2007/2008 1.0 MPI FIRE 8V FLEX 4P MANUAL - 2008
								"
 R$ 78.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c-200-cgi-avantgarde-1-8-8v-695530592,"
									C-200 CGI Avantgarde 1.8 8V - 2014
								"
 R$ 55.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cobalt-2018-2019-1-8-mpfi-ltz-8v-flex-4p-automatico-673856031,"
									COBALT 2018/2019 1.8 MPFI LTZ 8V FLEX 4P AUTOMÁTICO - 2019
								"
 R$ 47.990,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2012-2013-1-8-xli-16v-flex-4p-automatico-672519684,"
									TOYOTA COROLLA 2012/2013 1.8 XLI 16V FLEX 4P AUTOMÁTICO - 2013
								"
 R$ 23.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fusca-67-olho-de-boi-carro-top-cor-no-documento-703237140,"
									Fusca 67 olho de boi carro top, cor no documento
								"
 R$ 104.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/a4-2017-2018-2-0-tfsi-attraction-gasolina-4p-s-tronic-696005133,"
									A4 2017/2018 2.0 TFSI ATTRACTION GASOLINA 4P S TRONIC - 2018
								"
 R$ 57.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/elantra-2-0-16v-676716795,"
									Elantra 2.0 16V - 2014
								"
 R$ 56.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/duster-dynamique-2-0-16v-696032382,"
									DUSTER Dynamique 2.0 16V - 2016
								"
 R$ 25.900,https://(null).olx.com.br/(null)/(null)/207-sedan-passion-xs-1-6-16v-flex-aut-661541934,"
									207 Sedan Passion XS 1.6 16V (flex) (aut)
								"
 R$ 49.900,https://(null).olx.com.br/(null)/(null)/spacefox-1-6-msi-trendline-flex-672149919,"
									SpaceFox 1.6 MSI Trendline (Flex)
								"
 R$ 119.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-full-2014-2014-3-2-hpe-4x4-16v-turbo-intercooler-diesel-4p-automatico-699741190,"
									PAJERO FULL 2014/2014 3.2 HPE 4X4 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO - 2014
								"
 R$ 34.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/accord-lx-2009-703205788,"
									Accord LX 2009 - 2009
								"
 R$ 37.900,https://(null).olx.com.br/(null)/(null)/ka-hatch-1-5-se-flex-4p-654796001,"
									Ka Hatch 1.5 SE (Flex) 4p
								"
 R$ 25.490,https://(null).olx.com.br/(null)/(null)/palio-fire-1-0-4p-8v-flex-679908997,"
									Palio Fire 1.0 4p 8V (Flex)
								"
 R$ 38.800,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-2015-2015-1-6-comfort-plus-16v-flex-4p-manual-697721444,"
									HB20 2015/2015 1.6 COMFORT PLUS 16V FLEX 4P MANUAL - 2015
								"
 R$ 97.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2018-2018-2-0-16v-flex-longitude-automatico-654301302,"
									JEEP COMPASS 2018/2018 2.0 16V FLEX LONGITUDE AUTOMÁTICO - 2018
								"
 R$ 36.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-2018-1-0-mpfi-joy-8v-flex-4p-manual-662789113,"
									ONIX 2018/2018 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2018
								"
 R$ 63.460,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-2018-2019-2-0-16v-hi-flex-dynamique-automatico-662693823,"
									RENAULT DUSTER 2018/2019 2.0 16V HI-FLEX DYNAMIQUE AUTOMÁTICO - 2019
								"
 R$ 24.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-atractive-2013-unica-dona-1-4-flex-a-703198471,"
									Fiat Idea Atractive 2013 única dona 1.4 flex a - 2013
								"
 R$ 35.890,https://(null).olx.com.br/(null)/(null)/hb20-1-0-comfort-703197998,"
									HB20 1.0 Comfort
								"
 R$ 16.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-weekend-gnv-file-703195185,"
									Fiat palio weekend .gnv filé - 2006
								"
 R$ 6.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-703194126,"
									Gol - 2000
								"
 R$ 30.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-power-2013-703190988,"
									Gol Power 2013 - 2013
								"
 R$ 24.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/crossfox-677205120,"
									Crossfox - 2008
								"
 R$ 17.790,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/logan-authentique-hi-flex-1-0-16v-659257880,"
									LOGAN Authentique Hi-Flex 1.0 16V - 2010
								"
 R$ 32.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-adventure-1-8-16v-flex-2012-impecavel-703182774,"
									Fiat idea Adventure 1.8 16v Flex 2012 IMPECÁVEL!!! - 2012
								"
 R$ 9.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-special-aceito-moto-703181793,"
									Gol special aceito moto - 2003
								"
 R$ 39.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-2018-2019-1-0-12v-sce-flex-expression-avantage-manual-692905930,"
									RENAULT LOGAN 2018/2019 1.0 12V SCE FLEX EXPRESSION AVANTAGE MANUAL - 2019
								"
 R$ 52.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-gls-automatico-647667976,"
									Hyundai ix35 GLS Automatico - 2011
								"
 R$ 43.990,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2016-2016-1-6-comfort-plus-16v-flex-4p-manual-674227832,"
									HB20S 2016/2016 1.6 COMFORT PLUS 16V FLEX 4P MANUAL - 2016
								"
 R$ 64.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-c4-lounge-exclusive-turbo-thp-1-6-16v-tip-flex-cinza-2016-2017-572373070,"
									CITROEN C4 LOUNGE EXCLUSIVE TURBO THP 1.6 16V TIP FLEX Cinza 2016/2017 - 2016
								"
 R$ 11.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/2004-c-ar-11-500-703171231,"
									2004 c/ar 11.500 - 2004
								"
 R$ 32.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2013-branco-1-0-648879407,"
									Onix 2013 Branco 1.0 - 2013
								"
 R$ 52.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-tit-plus-1-0-12v-670633159,"
									Fiesta TIT.Plus 1.0 12V - 2017
								"
 R$ 36.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2018-2019-1-0-mpfi-joy-8v-flex-4p-manual-679562429,"
									ONIX 2018/2019 1.0 MPFI JOY 8V FLEX 4P MANUAL - 2019
								"
 R$ 44.990,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-2013-2013-1-8-lt-16v-flex-4p-automatico-652551618,"
									CHEVROLET CRUZE 2013/2013 1.8 LT 16V FLEX 4P AUTOMÁTICO - 2013
								"
 R$ 11.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-sr-1-6-2000-703159955,"
									Golf sr 1.6 2000 - 2000
								"
 R$ 38.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxs-1-8-top-fone-9-703157598,"
									Honda civic lxs 1.8 top fone *9 - 2010
								"
 R$ 41.900,https://(null).olx.com.br/brasil/(null)/gol-1-6-msi-flex-671165297,"
									Gol 1.6 MSI (Flex)
								"
 R$ 40.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20-2016-703156007,"
									Vendo hb20 2016 - 2016
								"
 R$ 35.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-trendline-1-6-8v-703155967,"
									Saveiro Trendline 1.6 8V - 2016
								"
 R$ 38.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-2018-2019-1-6-msi-totalflex-4p-manual-673491304,"
									VOLKSWAGEN GOL 2018/2019 1.6 MSI TOTALFLEX 4P MANUAL - 2019
								"
 R$ 55.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cobalt-2018-2019-1-8-mpfi-8v-flex-4p-automatico-662432076,"
									CHEVROLET COBALT 2018/2019 1.8 MPFI 8V FLEX 4P AUTOMÁTICO - 2019
								"
 R$ 79.060,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-2018-2018-1-4-turbo-lt-16v-flex-4p-automatico-655473562,"
									CHEVROLET CRUZE 2018/2018 1.4 TURBO LT 16V FLEX 4P AUTOMÁTICO - 2018
								"
 R$ 18.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-703154285,"
									Vendo ou troco - 2001
								"
 R$ 27.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citr-en-c4-grand-picasso-2009-7-lugares-657334844,"
									Citröen C4 Grand Picasso 2009 7 lugares - 2009
								"
 R$ 9.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/repasse-peugeot-206-2008-703148709,"
									Repasse Peugeot 206 2008 - 2008
								"
 R$ 45.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-2017-2017-1-4-mpfi-ltz-8v-flex-4p-manual-695119099,"
									ONIX 2017/2017 1.4 MPFI LTZ 8V FLEX 4P MANUAL - 2017
								"
 R$ 67.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-asx-2015-2015-2-0-4x4-awd-16v-gasolina-4p-automatico-666820039,"
									Mitsubishi asx 2015/2015 2.0 4x4 awd 16v gasolina 4p automático - 2015
								"
 R$ 17.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-week-2010-703141817,"
									Palio week 2010 - 2010
								"
 R$ 97.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-2016-2016-2-0-titanium-plus-16v-hibrido-4p-automatico-678172988,"
									FORD FUSION 2016/2016 2.0 TITANIUM PLUS 16V HÍBRIDO 4P AUTOMÁTICO - 2016
								"
 R$ 44.040,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-versa-2018-2019-1-0-12v-flex-4p-manual-675519369,"
									NISSAN VERSA 2018/2019 1.0 12V FLEX 4P MANUAL - 2019
								"
 R$ 7.800,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-vectra-2-0-8v-gls-completo-703128495,"
									Chevrolet Vectra 2.0 8v GLS Completo - 1997
								"
 R$ 20.900,https://(null).olx.com.br/brasil/(null)/sandero-authentique-1-0-16v-flex-646517247,"
									Sandero Authentique 1.0 16V (flex)
								"
 R$ 36.790,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-4p-1-0-se-flex-1-0-658063237,"
									Ka 4p 1.0 SE (Flex) 1.0  - 2017
								"
 R$ 7.220,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mini-quadriciclo-taurus-110cc-ano-2019-partida-eletrica-automatico-desligamento-remoto-561161746,"
									Mini Quadriciclo Taurus 110cc ano 2019 - partida elétrica/automático/desligamento remoto - 2019
								"
 R$ 28.790,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/quadriciclo-cforce-450s-4x4-engate-558364043,"
									Quadriciclo Cforce 450S - 4x4 - Engate - 2019
								"
 R$ 55.690,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/quadriciclo-cforce-850xc-4x4-painel-digital-direcao-eletrica-aro-14x14-559424316,"
									Quadriciclo Cforce 850XC - 4x4 - Painel Digital - Direção Elétrica - Aro 14x14 - 2019
								"
 R$ 24.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celer-1-5-2015-completo-659674445,"
									Celer 1.5 2015 completo - 2015
								"
 R$ 68.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kicks-s-1-6-16v-703110449,"
									KICKS S 1.6 16V - 2018
								"
